npi	city	state	zip	count	average_payment	year
1114245354	EASTON	MD	216012913	39	73.847692308	2015
1114257110	PHOENIX	AZ	850544502	387	72.152740937	2015
1114259462	SHREVEPORT	LA	711034228	38	66.29400000000001	2015
1114264488	TOMBALL	TX	773756410	146	280.029197915	2015
1114332855	MEDFORD	OR	975048225	12	146	2015
1114900206	PROVO	UT	846043305	24	165.65458333	2015
1114900677	MILWAUKEE	WI	532114508	21	63.596190476	2015
1114901105	BROOKFIELD	WI	530454132	70	68.713714286	2015
1114901345	MILWAUKEE	WI	532114508	115	70.13277138149999	2015
1114902160	NEWBURGH	IN	476308954	145	61.164482759	2015
1114902467	NEW YORK	NY	100296500	104	167.52805555666666	2015
1114902954	MT PLEASANT	SC	294644183	744	72.8455828305	2015
1114903119	WESTWOOD	MA	020902321	397	72.40610663999999	2015
1114904349	BIG RAPIDS	MI	493072365	51	71.983333333	2015
1114906088	S LAKE TAHOE	CA	961507026	30	74.107	2015
1114907060	WASHINGTON	PA	153015990	66	160.33969697	2015
1114907409	MIRAMAR	FL	330295593	92	189.34829166499998	2015
1114908258	MARYVILLE	TN	378045015	22	64.230454545	2015
1114908670	GREENWOOD VILLAGE	CO	801112146	15	40.004	2015
1114908845	NEW YORK	NY	100193211	29	78.864827586	2015
1114913373	FORT PAYNE	AL	35968	95	64.678105263	2015
1114913886	LIBERTY	MO	640689625	53	68.844528302	2015
1114916343	EXMORE	VA	233502308	20	156.5115	2015
1114916608	MIAMI	FL	331556550	49	180.80530612	2015
1114918091	ANNAPOLIS	MD	214013046	11	76.746363636	2015
1114918224	GERMANTOWN	TN	381387837	131	133.95469853233334	2015
1114918265	HOUSTON	TX	770896097	117	170.66795588000002	2015
1114918752	LYNCHBURG	VA	24501	34	170.57764706	2015
1114920758	WELLINGTON	FL	334149323	56	88.18125	2015
1114921053	COLUMBIA	MD	210443631	114	75.970263158	2015
1114921889	ATCHISON	KS	660029204	170	74.543914789	2015
1114922812	AVON	CT	060010001	83	132.1754192535	2015
1114924651	CHRISTIANSBURG	VA	240736347	56	262.69452380999996	2015
1114924982	PHOENIX	AZ	850274007	35	172.69085714	2015
1114932076	SPOKANE	WA	992042318	100	168.29892411499998	2015
1114936390	LOS ANGELES	CA	900332414	120	45.3122762145	2015
1114940707	SAN ANTONIO	TX	78230	43	65.305581395	2015
1114940996	LITTLE ROCK	AR	72204	376	71.674029762	2015
1114941127	COMMACK	NY	117253131	38	101.17421053	2015
1114941952	ROCHESTER	NY	146252658	113	77.142879902	2015
1114942315	RACINE	WI	53403	540	272.890820725	2015
1114949450	SMITHTOWN	NY	117871431	43	200.02186047	2015
1114952025	OKLAHOMA CITY	OK	731161905	31	263.10774194	2015
1114952892	PRINCETON	NJ	085401516	51	122.2132692325	2015
1114954278	CAMARILLO	CA	93010	219	80.926701087	2015
1114955960	EFFINGHAM	IL	624016401	16	160.358125	2015
1114956687	ANTIOCH	TN	370133130	187	69.7901269315	2015
1114957768	PLANO	TX	750938171	76	68.595789474	2015
1114958626	BOCA RATON	FL	334316465	57	181.79416666999998	2015
1114960382	COLUMBUS	GA	319093137	281	159.54189008999998	2015
1114960887	CASA GRANDE	AZ	851225934	43	175.96093023	2015
1114960903	MARQUETTE	MI	498552705	154	65.440064935	2015
1114961000	FLORENCE	SC	295056019	46	73.1814	2015
1114962156	MARIETTA	GA	300607282	39	69.293589744	2015
1114962180	PROVO	UT	846043380	12	157.64666667	2015
1114963949	BILLINGS	MT	591017506	16	68.1825	2015
1114965803	EATONTOWN	NJ	077243427	39	329.67	2015
1114965993	SARASOTA	FL	342326028	536	70.028768657	2015
1114966025	PHOENIX	AZ	850044527	36	71.984166667	2015
1114966355	SMYRNA	TN	371678411	13	68.036153846	2015
1114967452	MARTINSVILLE	VA	241121900	227	72.92269537050001	2015
1114968211	FALMOUTH	MA	025402503	31	78.116451613	2015
1114973377	MASON CITY	IA	504012857	26	62.869615385	2015
1114973922	BATESVILLE	AR	725017203	232	71.6383975575	2015
1114975588	MODESTO	CA	953504500	40	73.14275	2015
1114975760	CORTLAND	OH	444109298	41	68.696341463	2015
1114976651	CORAL SPRINGS	FL	33071	52	282.90192308	2015
1114978012	CINCINNATI	OH	452477957	44	141.44477273	2015
1114980687	WESTON	FL	333313609	46	166.75543478	2015
1114980760	COVINA	CA	917231902	201	162.55779078933332	2015
1114981362	WARNER ROBINS	GA	310933431	26	65.453461538	2015
1114984358	DANVILLE	VA	245411680	98	167.45976489	2015
1114984556	JUPITER	FL	33458	119	83.5154645875	2015
1114985520	ATHENS	OH	457012302	32	65.131875	2015
1114987039	LONGVIEW	TX	756057668	57	68.338421053	2015
1114990231	COLUMBIA	TN	384012754	187	264.194770295	2015
1114993540	NAPA	CA	945582906	17	80.415882353	2015
1114997723	BATON ROUGE	LA	708089168	42	73.7121764705	2015
1114997962	CHERRY HILL	NJ	080343512	21	186.84809524	2015
1114998598	NEWPORT BEACH	CA	926633639	16	79.12	2015
1114998671	SPARTANBURG	SC	293034201	26	83.158846154	2015
1124000229	EDGEWOOD	KY	410173403	39	109.51135869500001	2015
1124000336	WARSAW	MO	653553060	83	68.981462324	2015
1124000369	POTTSVILLE	PA	179013625	22	59.034090909	2015
1124001235	EAGLE RIVER	AK	995778038	17	202.91294118	2015
1124001557	GREENVILLE	NC	278345758	257	163.62589508	2015
1124004106	ROCHESTER	MN	559050001	15	68.780666667	2015
1124005152	FRISCO	TX	750344274	317	72.62200142450001	2015
1124005582	DALLAS	TX	75240	18	69.697222222	2015
1124006994	YORK	PA	17403	232	77.708527618	2015
1124009303	LAKEWOOD	WA	984993037	48	170.37827778000002	2015
1124012950	FRANKLIN	TN	370675665	34	79.106764706	2015
1124013511	WILLIAMSPORT	PA	177013722	26	178.02230769	2015
1124016464	MERIDIAN	ID	836426351	55	61.316909091	2015
1124016845	ALLENTOWN	PA	181049168	334	72.8617231835	2015
1124017298	BATON ROUGE	LA	708101686	90	72.5736824325	2015
1124019013	KNOXVILLE	TN	379161809	29	62.413793103	2015
1124020011	HENDERSONVILLE	TN	370752379	345	129.586322031	2015
1124023973	HAZARD	KY	41701	34	136.79382353	2015
1124029368	QUAKERTOWN	PA	189511084	282	81.4577483165	2015
1124033055	JACKSON	MS	392164606	13	66.762307692	2015
1124034137	PEORIA	AZ	853814847	337	76.34964881600001	2015
1124036694	ROCKY MOUNT	NC	278048761	90	163.50533333	2015
1124036942	MACON	GA	31217	34	74.6861363635	2015
1124037544	CHESAPEAKE	VA	233204941	232	76.61502834449999	2015
1124040530	STATEN ISLAND	NY	103083206	17	210.51235294	2015
1124041926	CLEVELAND	OH	441061716	93	72.5314903845	2015
1124047261	SAN ANTONIO	TX	782294899	41	158.50317073	2015
1124052378	SOMERSWORTH	NH	038781543	54	179.94851852	2015
1124052758	CARY	NC	275186670	173	165.458376925	2015
1124053137	LIMA	OH	45804	177	68.782485876	2015
1124055306	ODESSA	FL	335563427	34	159.18176471	2015
1124055827	STEVENS POINT	WI	544813114	20	65.154	2015
1124057245	ORANGEBURG	SC	291181400	19	153.30368421	2015
1124059332	TAMPA	FL	336132709	25	164.5868	2015
1124061593	SMYRNA	SC	297439700	601	70.8856046525	2015
1124063458	MADISON	WI	537923284	16	77.560625	2015
1124069067	PHILADELPHIA	PA	19104	56	83.911428571	2015
1124070719	HATTIESBURG	MS	394017246	27	66.138888889	2015
1124071501	MILWAUKEE	WI	532263522	14	77.529285714	2015
1124072244	INDIANAPOLIS	IN	462781381	15	65.368	2015
1124074661	MOBILE	AL	366073513	64	152.45863094999999	2015
1124075791	WEST LINN	OR	970684657	22	170.86363636	2015
1124077912	MINNEAPOLIS	MN	554032420	11	164.61727273	2015
1124079058	BIRMINGHAM	AL	35233	78	69.901018145	2015
1124082276	CLEVELAND	OH	441950001	28	78.828928571	2015
1124083076	GARLAND	TX	750442208	276	283.097414145	2015
1124083787	TUCKER	GA	300846922	23	268.51173913	2015
1124084843	SAINT CLOUD	MN	563031255	18	247.16222222	2015
1124084959	COLUMBUS	OH	432352402	67	65.964179104	2015
1124089354	PORT CHARLOTTE	FL	339528046	19	167.83368421	2015
1124089453	COLUMBIA	SC	292236244	166	161.25915663	2015
1124091947	KNOXVILLE	TN	379201511	141	74.79800047399999	2015
1124094966	TAMPA	FL	336071416	33	133.06515152	2015
1124096987	WICHITA	KS	672051581	121	66.455454545	2015
1124097167	KNOXVILLE	TN	379223355	260	74.3575426135	2015
1124102652	SLINGERLANDS	NY	121599386	73	167.56794414	2015
1124123419	DAYTON	OH	454201522	27	166.15555556	2015
1124125109	FARGO	ND	581031930	111	249.62972973	2015
1124125604	PORT CHARLOTTE	FL	339481000	23	258.73086957	2015
1124131941	GLENDALE	CA	912042508	15	78.136	2015
1124134374	CORINTH	MS	388349071	161	69.8448647645	2015
1124135918	HOUSTON	TX	770291912	32	284.88	2015
1124148523	ANN ARBOR	MI	481085721	19	81.788947368	2015
1124150685	EVANSVILLE	IN	477101674	43	67.937209302	2015
1124153754	SAN ANTONIO	TX	782514614	107	126.768614634	2015
1124160700	BATON ROUGE	LA	708093421	69	76.70508844349999	2015
1124181128	MOUNT LAUREL	NJ	080541129	93	286.63552381	2015
1124186663	TAMPA	FL	336092802	267	255.61958904	2015
1124190079	ROSWELL	GA	300763809	79	85.33721519	2015
1124192943	PUEBLO	CO	810011236	338	79.239632639	2015
1124204060	GREENVILLE	NC	278343701	12	77.9925	2015
1124219456	LOS ANGELES	CA	900957403	11	78.336363636	2015
1124229497	GREEN COVE SPRINGS	FL	320439331	59	187.279897435	2015
1124232475	EL DARADO	AR	71730	104	60.466346154	2015
1124232855	WARREN	MI	480883730	76	68.940131579	2015
1124236484	KILLEEN	TX	765495775	302	72.90621798000001	2015
1124236765	SAN DIEGO	CA	921231810	21	74.434285714	2015
1124246921	PHOENIX	AZ	850063734	62	79.74884374999999	2015
1124253513	INDIANAPOLIS	IN	462025209	15	77.294	2015
1124253638	CHICAGO	IL	606123806	131	77.94870229	2015
1124255385	PORTLAND	ME	041023134	19	74.653684211	2015
1124261771	SEWELL	NJ	080809344	42	291.880357145	2015
1124263991	MERRILLVILLE	IN	46410	34	68.36	2015
1124271077	CHICAGO	IL	606112908	153	141.20771271933333	2015
1124274733	JACKSON	MS	392164500	128	69.1054235425	2015
1124277959	DALLAS	GA	301571622	30	267.26433333	2015
1124281373	PHILADELPHIA	PA	191044306	11	84.274545455	2015
1124287792	PITTSBURG	KS	66762	167	74.3565627455	2015
1124291331	ATHENS	AL	356112457	48	62.763958333	2015
1124292883	SAFETY HARBOR	FL	346954659	35	182.05485714	2015
1124292941	PALO ALTO	CA	943012302	27	82.528148148	2015
1124293550	DURHAM	NC	277100001	78	69.0782706765	2015
1124298344	MARRERO	LA	700723135	17	69.475294118	2015
1124330717	BATESVILLE	AR	725017315	32	67.47	2015
1124395876	PASADENA	CA	911071412	57	321.677	2015
1124439450	WEXFORD	PA	15090	63	269.07	2015
1124441852	FULLERTON	CA	928353614	18	317.74	2015
1124469978	STEVENS POINT	WI	544811843	83	268.887132785	2015
1134100803	DUBLIN	GA	310212842	117	74.224797826	2015
1134102957	EDDYSTONE	PA	190221375	74	183.93264706	2015
1134103534	ROYAL OAK	MI	480736712	372	74.64994317033333	2015
1134103997	ROME	GA	301614999	25	158.9464	2015
1134104037	PUEBLO	CO	810043537	16	73.111875	2015
1134104433	SCOTTSDALE	AZ	852595404	214	70.5343831095	2015
1134107550	SAN LUIS OBISPO	CA	934055825	230	81.763356585	2015
1134109523	WICHITA	KS	672144913	550	259.40478311	2015
1134109614	FRANKLIN	TN	370697239	20	70.543	2015
1134109986	OKLAHOMA CITY	OK	731346012	89	54.352528249	2015
1134110901	SPRINGFIELD	MA	011182533	54	78.6739166665	2015
1134114838	COLUMBUS	OH	432154774	91	68.340769231	2015
1134114960	HENDERSON	KY	424202783	36	63.646111111	2015
1134115223	PITTSBURGH	PA	152195114	46	66.45	2015
1134118045	HOUSTON	TX	770028233	14	73.377142857	2015
1134118128	PEORIA	IL	616159541	202	76.510733825	2015
1134120298	RAMSEY	NJ	07446	22	70.737272727	2015
1134122914	SOUTH BEND	IN	466351557	17	154.31	2015
1134122930	CHRISTIANSBURG	VA	240736344	42	75.2395238095	2015
1134125420	HAWKINSVILLE	GA	310366748	95	69.573157895	2015
1134125743	MORRISTOWN	NJ	079606092	112	86.1631216575	2015
1134126014	WEST PALM BEACH	FL	334012715	119	81.6141682285	2015
1134126097	KNOXVILLE	TN	379162435	211	234.54299406500002	2015
1134127202	SALT LAKE CITY	UT	841061466	20	71.172	2015
1134127426	BALA CYNWYD	PA	190041108	48	292.09895833	2015
1134135775	IDAHO FALLS	ID	834047407	83	69.9580912365	2015
1134141286	TORRANCE	CA	905055002	12	84.434166667	2015
1134143001	SALINAS	CA	939014029	13	71.195384615	2015
1134143852	CRAWFORDSVILLE	IN	479334601	330	68.8257606495	2015
1134151210	WILLIAMSVILLE	NY	142218602	21	67.330952381	2015
1134151756	MIDLAND	TX	797016531	345	75.0372743595	2015
1134153430	BRADENTON	FL	342058638	63	176.31063492	2015
1134154198	GASTONIA	NC	28054	24	66.462083333	2015
1134154339	TUPELO	MS	38801	1640	68.0501931875	2015
1134157225	OCEAN SPRINGS	MS	395644318	92	248.79870779499998	2015
1134158769	TYLER	TX	757018397	29	69.853448276	2015
1134161292	WATERFORD	MI	483281261	56	168.90464286	2015
1134163165	SANTA ANA	CA	927053509	16	205.89625	2015
1134167133	EVANSVILLE	IN	47750	50	61.8138	2015
1134169477	WARREN	MI	480933536	208	179.48393254	2015
1134169709	LAKE WORTH	FL	334614746	201	184.356999385	2015
1134169741	RANCHO MIRAGE	CA	922702001	99	176.26940512	2015
1134170038	TAMPA	FL	336147163	260	77.08293804766667	2015
1134171697	WILLIAMSVILLE	NY	142216800	108	160.96119318	2015
1134173016	CORALVILLE	IA	522412732	11	65.924545455	2015
1134178411	TULSA	OK	741465822	28	67.319642857	2015
1134179054	AMARILLO	TX	791062108	165	160.13989093499998	2015
1134179153	DICKINSON	TX	775396308	130	281.32311881	2015
1134179385	DALLAS	TX	752183487	12	167.1825	2015
1134180722	MANSFIELD	OH	449032269	336	153.22958333	2015
1134182546	JACKSONVILLE	FL	322566932	52	258.81903846	2015
1134183908	PALM BEACH GARDENS	FL	334104604	141	271.448705705	2015
1134184021	YUBA CITY	CA	959915005	19	74.455789474	2015
1134186513	GRAND RAPIDS	MI	49546	364	156.52024943499998	2015
1134194251	GREENVILLE	SC	296054630	163	165.95108669	2015
1134197817	KANSAS CITY	MO	641542778	85	70.756	2015
1134203979	PROSPECT HEIGHTS	IL	600701311	19	75.746842105	2015
1134210172	WILKES BARRE	PA	187650999	103	70.6606939605	2015
1134225790	BLOOMINGTON	IL	617047918	67	116.6079191915	2015
1134230956	RALEIGH	NC	276077505	86	72.49737215900001	2015
1134235930	TUALATIN	OR	970629999	22	86.109545455	2015
1134236763	SALEM	VA	241537357	115	174.724061355	2015
1134236938	BAKERSFIELD	CA	933011849	23	68.04	2015
1134239437	VERO BEACH	FL	329607108	589	83.5677959665	2015
1134247646	EAST SYRACUSE	NY	13057	26	64.821538462	2015
1134276736	JEFFERSON HILLS	PA	150253730	83	149.90771084	2015
1134282221	OMAHA	NE	681980001	36	67.713611111	2015
1134292766	DECATUR	AL	356013595	117	66.046837607	2015
1134302599	YPSILANTI	MI	481978634	53	70.370943396	2015
1134310006	SANTA BARBARA	CA	931101416	71	191.46323944	2015
1134319916	SPARKS	NV	894311893	74	70.788513514	2015
1134320112	HERSHEY	PA	170332360	12	50.64	2015
1134320831	TUPELO	MS	38801	1643	247.14982239	2015
1134326002	GARDEN CITY	MI	481354001	54	78.284852735	2015
1134326101	TYLER	TX	757018336	201	70.52840713799999	2015
1134329766	DETROIT	MI	482012153	32	62.1290625	2015
1134332539	PRATTVILLE	AL	360665558	94	161.931233765	2015
1134333917	BALTIMORE	MD	212295281	18	89.014444444	2015
1134337397	TROY	MI	480831138	71	67.322394366	2015
1134355845	BIRMINGHAM	AL	352491900	87	158.63149213000003	2015
1134360167	LOGANSPORT	IN	469471580	126	74.23018973733333	2015
1134371503	GRANTS PASS	OR	97527	86	79.6684935895	2015
1134373962	HICKORY	NC	286015057	205	76.945356397	2015
1134388135	NEW YORK	NY	100654870	142	89.863802817	2015
1134388234	MARRERO	LA	700723151	20	46.587	2015
1134392095	SHAWNEE MISSION	KS	662044004	153	76.165631579	2015
1134397565	WEST DES MOINES	IA	50266	274	166.91523678	2015
1134415169	ARLINGTON	TX	760151629	19	52.959473684	2015
1134431323	BETHESDA	MD	208145231	281	290.782817895	2015
1134489362	HATTIESBURG	MS	394017246	25	67.5196	2015
1144200338	SANTA CRUZ	CA	950622528	36	150.018173374	2015
1144200759	OKLAHOMA CITY	OK	731352607	147	69.7685234045	2015
1144202474	DODGE CITY	KS	678016411	36	38.562222222	2015
1144205063	SACRAMENTO	CA	958171460	99	68.707373737	2015
1144205899	PELL CITY	AL	351251321	392	126.98391976966667	2015
1144206178	BLOOMINGTON	IL	617043738	59	75.057577031	2015
1144206665	MOBERLY	MO	652703660	74	239.79621622	2015
1144208695	EAST SANDWICH	MA	025631370	24	70.385	2015
1144209057	ROCHESTER	MN	559050001	39	67.262307692	2015
1144209123	YORK	ME	03909	50	182.1654	2015
1144209420	LIMA	OH	458071548	34	63.874117647	2015
1144212838	SCARBOROUGH	ME	040748926	16	189.329375	2015
1144212879	BALA CYNWYD	PA	190041000	33	202.59121212	2015
1144213380	WESTLAKE	OH	441454141	52	68.008076923	2015
1144214065	SAINT LOUIS	MO	631417083	28	67.874642857	2015
1144214966	SAN ANTONIO	TX	782583510	18	64.005	2015
1144216847	VIDALIA	LA	713732836	126	246.72126984	2015
1144217282	LITTLE ROCK	AR	722055302	29	63.465517241	2015
1144218991	OCALA	FL	344743548	19	72.701578947	2015
1144219171	PEORIA	IL	616159541	269	75.9941000535	2015
1144222035	NASHVILLE	TN	372072519	100	102.601578947	2015
1144223785	WELLINGTON	FL	334149323	24	85.965833333	2015
1144227067	MANCHESTER	TN	373553206	179	155.7350838	2015
1144228347	RAYMONDVILLE	TX	785802601	92	99.797826087	2015
1144228495	ALEXANDRIA	LA	713013658	251	124.50388991733334	2015
1144228735	POUGHKEEPSIE	NY	126011361	62	75.477580645	2015
1144231069	BURLINGTON	IA	526015261	48	161.4925	2015
1144231291	LOUISVILLE	KY	402023700	264	71.0609533305	2015
1144238429	BAKERSFIELD	CA	933013420	123	78.3098975545	2015
1144240243	PHILADELPHIA	PA	191141445	180	80.0907407405	2015
1144244351	HATTIESBURG	MS	394017246	84	65.516785714	2015
1144247834	MORRISVILLE	VT	056618715	41	121.6792524535	2015
1144254442	DURHAM	NC	277104000	87	104.05812969866668	2015
1144256371	EL CENTRO	CA	922434306	100	74.4874	2015
1144263062	JACKSON	MS	392164643	22	64.369545455	2015
1144263187	DALLAS	TX	752406524	234	129.13433833875	2015
1144265539	SYCAMORE	IL	601783172	42	283.0602381	2015
1144272741	JACKSON	TN	383013923	14	65.506428571	2015
1144273624	RICHMOND	VA	232353422	27	66.116666667	2015
1144273756	CARSON CITY	NV	897034625	14	73.908571429	2015
1144274184	MERCED	CA	95340	467	80.051726116	2015
1144276924	YUBA CITY	CA	95991	47	52.45106383	2015
1144279423	ROCKVILLE	MD	208506212	41	78.17097561	2015
1144280470	FALLS CITY	NE	68355	20	68.82	2015
1144281080	GRAND RAPIDS	MI	49546	224	145.58017857	2015
1144283417	NEWARK	DE	19713	132	78.8868633755	2015
1144283649	LONE TREE	CO	801245531	113	293.20548673	2015
1144285982	PORTLAND	OR	972053536	44	68.971818182	2015
1144287061	SAN ANDREAS	CA	952499707	41	70.322682927	2015
1144287665	OXNARD	CA	930302665	15	303.55266667	2015
1144291295	ANCHORAGE	AK	995085222	130	202.88484615	2015
1144291923	PENSACOLA	FL	325032030	1195	249.779376125	2015
1144293663	HACKENSACK	NJ	076011914	96	86.00524999999999	2015
1144294323	TREVOSE	PA	190536222	31	79.2444444445	2015
1144294596	SEBASTIAN	FL	329583783	48	175.245625	2015
1144296708	CINCINNATI	OH	452425201	16	70.470625	2015
1144299330	CLEVELAND	OH	44106	198	68.324343434	2015
1144307919	SANTA CRUZ	CA	950651816	16	77.783125	2015
1144312778	ELLSWORTH	ME	046051534	1281	152.80142077	2015
1144317793	NEW YORK	NY	100221505	312	206.26883556500002	2015
1144318163	BILLINGS	MT	591010703	73	73.382328767	2015
1144328402	WILLIMANTIC	CT	062262093	37	73.136216216	2015
1144331760	ATLANTA	GA	303425000	128	274.61171875	2015
1144333881	SCOTTSDALE	AZ	852584573	714	285.081076505	2015
1144340514	CHARLOTTESVILLE	VA	229080001	61	74.87133333349999	2015
1144348152	BLOOMFIELD HILLS	MI	483025058	80	148.69765172500001	2015
1144356866	BOSTON	MA	02114	33	130.7747777765	2015
1144370693	MIAMI	FL	33136	41	71.178780488	2015
1144380593	ALLENTOWN	PA	181049147	592	269.675702375	2015
1144385121	CORPUS CHRISTI	TX	784114764	149	65.3125608445	2015
1144390725	STUDIO CITY	CA	916073429	34	310.78022807	2015
1144392036	ANCHORAGE	AK	995084103	15	189.96	2015
1144394644	WYTHEVILLE	VA	24382	36	70.416111111	2015
1144422759	PITTSBURGH	PA	152064486	186	172.733528815	2015
1144423930	COLUMBIA	SC	292036877	466	111.22439144750001	2015
1144424813	INDIANAPOLIS	IN	462565630	11	68.984545455	2015
1144424888	MICHIGAN CITY	IN	463604361	20	68.932	2015
1144428749	JACKSON	MS	392164538	137	68.324699872	2015
1144431958	SAINT GEORGE	UT	847907049	558	121.54661556875	2015
1144436858	CHILLICOTHE	OH	45601	49	71.223189655	2015
1144454968	ANCHORAGE	AK	995084639	39	95.691538462	2015
1144458100	JACKSONVILLE	FL	322185517	54	176.428505565	2015
1144458852	DES MOINES	IA	503143045	29	82.79	2015
1144459009	GREAT FALLS	MT	594054334	91	70.389340659	2015
1144474362	OKLAHOMA CITY	OK	731341702	102	71.99173180899999	2015
1144475435	GLENVIEW	IL	600261339	91	72.970879121	2015
1144480989	RESTON	VA	201905200	77	200.40857143	2015
1144481623	SCOTTSDALE	AZ	852585088	20	82.5845	2015
1144482563	SAINT LOUIS	MO	631416825	175	78.64409284300001	2015
1144485707	RALEIGH	NC	276097317	25	77.0772	2015
1144516451	AUSTELL	GA	301061110	43	272.03813953	2015
1144532276	JACKSON	MS	392164500	163	74.4748360655	2015
1144538299	MELROSE PARK	IL	601601634	36	59.503611111	2015
1144544107	ANCHORAGE	AK	995084658	20	95.686	2015
1144590332	LONG BEACH	CA	908062325	23	308.52391304	2015
1144595844	MINOT	ND	587014406	19	74.135789474	2015
1144630294	AMARILLO	TX	791241602	23	69.782608696	2015
1154301232	GRAND RAPIDS	MI	495259756	15	74.171333333	2015
1154302917	KANSAS CITY	MO	64114	168	70.218392857	2015
1154303253	EDGEWOOD	KY	410173403	66	106.58124249849999	2015
1154304442	JACKSONVILLE	FL	322241865	16	76.9425	2015
1154306553	FAIRFAX	VA	220314400	39	204.40538462	2015
1154306819	DURHAM	NC	277042150	133	113.811623776	2015
1154307411	MCALLEN	TX	785019348	14	67.92	2015
1154307437	SOUTHFIELD	MI	480332606	200	162.253552095	2015
1154307635	LAS VEGAS	NV	891084578	35	73.5036019735	2015
1154308906	SOUTH BEND	IN	466012360	483	71.26566701300001	2015
1154309599	ROXBURY CROSSING	MA	021202847	142	62.395070423	2015
1154311462	SPRINGFIELD	MA	011182533	25	69.3276	2015
1154312312	CUMMING	GA	300402602	80	164.49165954	2015
1154314490	CHARLOTTE	NC	282108405	35	91.545428571	2015
1154314516	SACRAMENTO	CA	958213600	11	74.407272727	2015
1154315745	TUCSON	AZ	857126300	144	71.859236111	2015
1154316339	NORTH PLATTE	NE	691010608	18	263.895	2015
1154320208	TOLEDO	OH	43608	17	66.304705882	2015
1154323467	LA CROSSE	WI	546014783	202	64.741188119	2015
1154325777	WALNUT CREEK	CA	945982408	24	72.225416667	2015
1154325959	EVANSVILLE	IN	477148016	93	92.3810714285	2015
1154326403	MEMPHIS	TN	381202300	415	72.2848337365	2015
1154326650	SCOTTSDALE	AZ	85260	68	276.82213189000004	2015
1154326973	JACKSONVILLE	FL	322579229	43	71.181627907	2015
1154328128	UPLAND	PA	190133955	262	78.31401079599999	2015
1154330009	BANGOR	ME	044016616	93	67.92092764350001	2015
1154330256	PINEHURST	NC	283748710	160	75.630683921	2015
1154332377	SAINT ALBANS	VT	054781726	255	73.1717551225	2015
1154335115	WILMINGTON	NC	284016443	43	69.64287878799999	2015
1154335297	SAN DIEGO	CA	921231810	20	74.4445	2015
1154339968	MACON	GA	31217	16	69.53125	2015
1154344711	MITCHELL	SD	573012966	75	66.652666667	2015
1154346302	DANBURY	CT	068106814	37	82.7074223605	2015
1154348191	OMAHA	NE	681053621	83	66.858192771	2015
1154348464	SAN FRANCISCO	CA	941104423	18	99.335555556	2015
1154350320	LOS ANGELES	CA	900485603	530	204.56911061	2015
1154352847	MARIETTA	GA	300607282	91	277.85684426	2015
1154359446	FRANKLIN	NC	287342612	53	69.532075472	2015
1154359545	MEMPHIS	TN	381182205	41	67.907317073	2015
1154360501	GULFPORT	MS	395011804	554	253.06400698	2015
1154361707	WATERLOO	IA	507025619	37	59.292432432	2015
1154361889	NEWPORT BEACH	CA	926634162	12	79.12	2015
1154362630	OCEANSIDE	CA	920564500	11	89.5	2015
1154366060	GAINESVILLE	FL	326054205	42	267.37380952	2015
1154368702	ATTLEBORO	MA	027033143	38	70.480526316	2015
1154368819	FAIRLESS HILLS	PA	190302624	476	75.40960164149999	2015
1154369114	SAN ANTONIO	TX	78229	82	267.96953216500003	2015
1154372852	TORRANCE	CA	905012433	25	128.1640259755	2015
1154374049	KNOXVILLE	TN	379091908	11	162.07	2015
1154374817	NEW YORK	NY	100214872	55	80.222909091	2015
1154377208	OXFORD	MS	386555373	15	67.619333333	2015
1154380756	SEATTLE	WA	98133	17	196.01647059	2015
1154381432	MADISON	WI	53792	15	69.69	2015
1154382463	BEVERLY HILLS	CA	902121800	53	58.793396226	2015
1154382943	COLUMBUS	OH	432134441	69	159.637350095	2015
1154385557	WEST DES MOINES	IA	502667702	213	167.055484565	2015
1154385961	RANCHO MIRAGE	CA	922704126	212	139.4310105155	2015
1154389187	LEXINGTON	KY	405032954	19	66.626842105	2015
1154391340	MEMPHIS	TN	38128	479	265.82190455	2015
1154391639	SHEFFIELD VILLAGE	OH	440351494	19	147.19105263	2015
1154393650	FISHERSVILLE	VA	229392332	60	68.94028708100001	2015
1154393957	SYRACUSE	NY	132102306	27	163.81666667	2015
1154406544	SPRINGFIELD	OH	455051412	18	159.12833333	2015
1154414373	ANDREWS AFB	MD	207626601	13	61.15	2015
1154416659	KALAMAZOO	MI	490481281	26	69.87	2015
1154418846	ASHLAND	KY	411017034	30	67.673	2015
1154421915	SPARTANBURG	SC	293034201	254	131.155144662	2015
1154422541	BRUNSWICK	GA	315257921	106	264.77440678000005	2015
1154427375	LAS VEGAS	NV	891305286	20	73.972	2015
1154436590	NASHVILLE	TN	372044692	29	156.67862069	2015
1154437937	OKLAHOMA CITY	OK	731021212	96	61.641979167	2015
1154438646	RICHMOND	VA	232303421	14	72.447857143	2015
1154445203	OLYMPIA	WA	985028654	55	127.22142857	2015
1154445427	HARTFORD	CT	061065501	92	73.158586957	2015
1154460525	LYNNWOOD	WA	980364706	65	308.26923077	2015
1154465300	LAKE CHARLES	LA	706055362	128	80.5625	2015
1154466100	GREENSBORO	NC	274011324	56	159.00089286	2015
1154481984	LAS VEGAS	NV	891032283	442	311.87142724	2015
1154483808	CHANDLER	AZ	852245225	80	293.191	2015
1154485696	ENCINO	CA	914362203	42	72.578333333	2015
