state	county	ssa	year	penetration	eligibles	enrolled	avg_ffscost	bench_pay
Tennessee	Obion	44650	2014	12.12	7385	895	8599.955089106374	802.73
Tennessee	Overton	44660	2014	17.01	5363	912	8248.554760607129	839.89
Tennessee	Perry	44670	2014	28.59	1994	570	9707.761846943611	862.61
Tennessee	Pickett	44680	2014	15.83	1472	233	8841.616796463757	927.88
Tennessee	Polk	44690	2014	26.18	4015	1051	7378.341075905079	867.66
Tennessee	Putnam	44700	2014	18.51	15113	2797	7977.9561961340505	782.62
Tennessee	Rhea	44710	2014	23.73	7104	1686	8489.18223602729	781.57
Tennessee	Roane	44720	2014	35.849999999999994	13603	4876	8304.920396910067	772.88
Tennessee	Robertson	44730	2014	40.52	11467	4646	8776.863476799273	780.63
Tennessee	Rutherford	44740	2014	36.33	34201	12424	7734.9152778265	846.2900000000001
Tennessee	Scott	44750	2014	33.02	4954	1636	10538.201002120322	812.9
Tennessee	Sequatchie	44760	2014	25.86	3705	958	8540.91002130718	828.22
Tennessee	Sevier	44770	2014	42.98	20444	8786	7388.157254723788	847.56
Tennessee	Shelby	44780	2014	24.85	134779	33487	8192.689161347877	809.63
Tennessee	Smith	44790	2014	28.54	3669	1047	9261.650494385787	884.1700000000001
Tennessee	Stewart	44800	2014	18.72	3040	569	8451.139502641512	808.38
Tennessee	Sullivan	44810	2014	55.24	39896	22040	7428.345925499003	821.39
Tennessee	Sumner	44820	2014	42.67	29251	12482	8781.882039734031	811.15
Tennessee	Tipton	44830	2014	21.1	9917	2092	8980.8251019042	819
Tennessee	Trousdale	44840	2014	36.03	1646	593	10814.49659854141	920.3199999999999
Tennessee	Unicoi	44850	2014	42.1	4912	2068	8621.449289119588	831.69
Tennessee	Union	44860	2014	52.89	4233	2239	7651.315566650554	843.49
Tennessee	Van Buren	44870	2014	19.1	1482	283	8515.089964636385	783.1800000000001
Tennessee	Warren	44880	2014	23.82	8707	2074	9118.4565361932	910.57
Tennessee	Washington	44890	2014	41.87	26540	11113	7407.902215560548	808.7900000000001
Tennessee	Wayne	44900	2014	19.56	3757	735	8586.665273235878	818.25
Tennessee	Weakley	44910	2014	12.139999999999999	7004	850	8880.951942314343	840.54
Tennessee	White	44920	2014	23.05	6372	1469	8058.1748051000795	790.8299999999999
Tennessee	Williamson	44930	2014	34.48	26068	8989	6803.732683291839	816.4499999999999
Tennessee	Wilson	44940	2014	35.63	21393	7622	8621.022667456724	895.48
Texas	Anderson	45000	2014	23.29	9475	2207	10110.056950780312	922.71
Texas	Andrews	45010	2014	17.02	1992	339	6750.886697970334	784.87
Texas	Angelina	45020	2014	24.89	16004	3983	9776.341663022306	878.7
Texas	Aransas	45030	2014	35.65	6897	2459	7881.404173088584	898.73
Texas	Archer	45040	2014	12.34	1750	216	10729.312915581391	851.55
Texas	Armstrong	45050	2014	13.92	424	59	7562.7145528455285	770.37
Texas	Atascosa	45060	2014	38.39	7713	2961	8944.57911988959	952.93
Texas	Austin	45070	2014	19.939999999999998	5486	1094	7848.85032023341	857.2
Texas	Bailey	45080	2014	12.2	1057	129	9336.331538701623	804.8299999999999
Texas	Bandera	45090	2014	21.25	5199	1105	7139.593780374391	822.26
Texas	Bastrop	45100	2014	22.39	12450	2788	8528.031117846542	884.3
Texas	Baylor	45110	2014	13.96	1024	143	10724.045708268746	836.15
Texas	Bee	45113	2014	32.43	4301	1395	10198.662988875636	928.5
Texas	Bell	45120	2014	28.74	40185	11548	8666.507967106765	910.9399999999999
Texas	Bexar	45130	2014	39.75	254044	100970	8363.42746850071	918.3199999999999
Texas	Blanco	45140	2014	17.69	2448	433	7151.408627167131	806.6800000000001
Texas	Borden	45150	2014	12.9	124	16	13808.509848484848	921.91
Texas	Bosque	45160	2014	30.37	4472	1358	7759.959280306868	809.6700000000001
Texas	Bowie	45170	2014	18.479999999999997	17894	3307	8822.876315960124	892.8199999999999
Texas	Brazoria	45180	2014	30.4	41500	12617	9973.298171987557	952.02
Texas	Brazos	45190	2014	17.03	19504	3322	8329.750201777759	806.02
Texas	Brewster	45200	2014	23.4	1927	451	5916.514674101883	775.43
Texas	Briscoe	45201	2014	15.870000000000001	416	66	8028.407625707625	844.42
Texas	Brooks	45210	2014	32.27	1599	516	12677.607678269009	1036.98
Texas	Brown	45220	2014	16.87	8508	1435	8293.979161418467	853.47
Texas	Burleson	45221	2014	23.34	3796	886	9115.33699852028	873.3399999999999
Texas	Burnet	45222	2014	22.03	10646	2345	8316.791503352188	800.3199999999999
Texas	Caldwell	45223	2014	22.58	6235	1408	9907.343661524064	865.8599999999999
Texas	Calhoun	45224	2014	11.33	3875	439	10293.532323464653	926.4
Texas	Callahan	45230	2014	19.95	3018	602	8631.480679644676	787.9399999999999
Texas	Cameron	45240	2014	35.89	55008	19740	9778.974453613695	858.93
Texas	Camp	45250	2014	22.79	2589	590	9991.441477695293	942.81
Texas	Carson	45251	2014	17.6	1102	194	9918.053353552063	916.09
Texas	Cass	45260	2014	23.62	7245	1711	9775.539836677974	926.51
Texas	Castro	45270	2014	8.67	1142	99	10897.043967913723	894.73
Texas	Chambers	45280	2014	25.779999999999998	5148	1327	10143.28939157755	1226.96
Texas	Cherokee	45281	2014	25.04	9688	2426	10031.926407187897	944.87
Texas	Childress	45290	2014	20.19	1268	256	7864.755214596982	860.21
Texas	Clay	45291	2014	13	2346	305	9951.505751577739	841.2
Texas	Cochran	45292	2014	17.07	533	91	10408.505823052676	915
Texas	Coke	45300	2014	18.1	862	156	7681.791795366795	781.8599999999999
Texas	Coleman	45301	2014	14.4	2278	328	9350.128643657792	955.64
Texas	Collin	45310	2014	24.38	90117	21975	8877.643806084914	1011.7
Texas	Collingsworth	45311	2014	12.82	585	75	13837.755609643691	1132.85
Texas	Colorado	45312	2014	11.06	4693	519	10575.269389991383	918.23
Texas	Comal	45320	2014	25.56	25004	6391	7929.194147173137	838.69
Texas	Comanche	45321	2014	17.29	3360	581	8001.235290185053	828
Texas	Concho	45330	2014	17.54	633	111	9509.351901234568	1021.02
Texas	Cooke	45340	2014	17.91	7363	1319	9748.365642775805	910.53
Texas	Coryell	45341	2014	22.82	8427	1923	8664.958390609143	915.61
Texas	Cottle	45350	2014	19.86	433	86	7293.73006376964	785.3599999999999
Texas	Crane	45360	2014	15.65	626	98	11418.370454266336	1043.93
Texas	Crockett	45361	2014	11.59	630	73	6607.852368980137	790.1700000000001
Texas	Crosby	45362	2014	25.759999999999998	1242	320	10708.522501506748	945.05
Texas	Culberson	45370	2014	15.05	465	70	12123.313946008533	1156.98
Texas	Dallam	45380	2014	12.55	916	115	9919.165090188602	887.48
Texas	Dallas	45390	2014	28.479999999999997	285359	81263	9884.467159336238	999.3599999999999
Texas	Dawson	45391	2014	15.8	2291	362	8164.011171507825	967.26
Texas	Deaf Smith	45392	2014	15.28	2657	406	7976.062719148371	823.3299999999999
Texas	Delta	45400	2014	13.09	1283	168	10214.06562041116	958.57
Texas	Denton	45410	2014	26.35	72578	19122	9335.47846498607	991.8
Texas	DeWitt	45420	2014	13.11	4273	560	9647.315511505618	862.3599999999999
Texas	Dickens	45421	2014	18.04	510	92	8831.79037997204	1003.38
Texas	Dimmit	45430	2014	28.17	1800	507	9073.889992995453	918.9399999999999
Texas	Donley	45431	2014	15.42	843	130	9013.629878468117	881.3
Texas	Duval	45440	2014	29.22	2279	666	13191.20024006382	1033.32
Texas	Eastland	45450	2014	19.87	4309	856	9301.650718734534	928.99
Texas	Ector	45451	2014	17.959999999999997	17806	3198	8579.000699460492	882.31
Texas	Edwards	45460	2014	15.58	520	81	9446.294808880688	860.91
Texas	Ellis	45470	2014	21.62	22459	4855	9123.314931968604	924.09
Texas	El Paso	45480	2014	47.15	113014	53288	8469.797887446402	832.14
Texas	Erath	45490	2014	19.9	5916	1177	8179.2239933693745	823.72
Texas	Falls	45500	2014	29.310000000000002	3251	953	10635.591120117402	901.9
Texas	Fannin	45510	2014	15.97	7137	1140	10619.718349185368	843.06
Texas	Fayette	45511	2014	14.93	6082	908	8262.27769261164	839.8399999999999
Texas	Fisher	45520	2014	19.59	924	181	9650.79771793569	875.4499999999999
Texas	Floyd	45521	2014	23.68	1212	287	10180.146222638157	840.4399999999999
Texas	Foard	45522	2014	13.2	341	45	11461.75556722689	825.02
Texas	Fort Bend	45530	2014	31.830000000000002	66386	21130	8502.173586112838	956.1700000000001
Texas	Franklin	45531	2014	20.310000000000002	2324	472	9868.410693465408	973.57
Texas	Freestone	45540	2014	17.64	3691	651	8626.569770150589	818.1800000000001
Texas	Frio	45541	2014	27.16	2426	659	9447.35342686921	969.12
Texas	Gaines	45542	2014	13.950000000000001	1885	263	10020.437650893997	913.76
Texas	Galveston	45550	2014	24.779999999999998	46592	11546	11084.965777562815	1009.06
Texas	Garza	45551	2014	26.72	816	218	8641.09519028855	967.48
Texas	Gillespie	45552	2014	15.870000000000001	7372	1170	6657.693442957578	763.2800000000001
Texas	Glasscock	45560	2014	10.61	198	21	7247.122727272727	1080.3799999999999
Texas	Goliad	45561	2014	16.99	1524	259	10051.961307338825	865.25
Texas	Gonzales	45562	2014	16.52	3710	613	9103.29887462634	822.14
Texas	Gray	45563	2014	15.139999999999999	4028	610	9302.990581719698	957.3599999999999
Texas	Grayson	45564	2014	18.38	24902	4577	10612.289857511943	820.24
Texas	Gregg	45570	2014	21.85	21767	4757	9564.500052941024	824.2
Texas	Grimes	45580	2014	22.47	4779	1074	9827.246766199818	886.76
Texas	Guadalupe	45581	2014	25.18	21307	5366	8355.531889360824	893.98
Texas	Hale	45582	2014	19.56	5250	1027	8991.145698619777	843.3299999999999
Texas	Hall	45583	2014	13.82	774	107	10851.604715172709	920.04
Texas	Hamilton	45590	2014	30.959999999999997	2151	666	8580.521558257977	881.26
Texas	Hansford	45591	2014	9.11	878	80	9330.363855938816	970.39
Texas	Hardeman	45592	2014	15.1	914	138	10914.042598551252	1056.6399999999999
Texas	Hardin	45600	2014	34.33	10054	3452	9538.292669662182	981.81
Texas	Harris	45610	2014	37.349999999999994	461285	172288	10189.347044300781	1065.71
Texas	Harrison	45620	2014	20.67	11875	2455	9208.328758482043	861.3399999999999
Texas	Hartley	45621	2014	12.219999999999999	663	81	9951.543492165014	871.59
Texas	Haskell	45630	2014	17.759999999999998	1351	240	9803.876643200761	938.3499999999999
Texas	Hays	45631	2014	25.3	21433	5423	8254.262843513367	820.99
Texas	Hemphill	45632	2014	9.02	543	49	7425.807865429234	1062.77
Texas	Henderson	45640	2014	23.68	19013	4502	10071.474863932908	862.51
Texas	Hidalgo	45650	2014	32.39	89877	29108	10390.700248690024	944.8499999999999
Texas	Hill	45651	2014	21.779999999999998	7900	1721	7972.180276696099	821.02
Texas	Hockley	45652	2014	22.64	3683	834	8333.876718955642	981.52
Texas	Hood	45653	2014	23.64	13890	3284	8743.397664092065	904.63
Texas	Hopkins	45654	2014	11.709999999999999	7094	831	9656.303774385902	904.6
Texas	Houston	45660	2014	18.6	4893	910	8769.75277836928	846.2700000000001
Texas	Howard	45661	2014	15.629999999999999	5126	801	8736.153319573714	858.71
Texas	Hudspeth	45662	2014	34.47	589	203	5812.963138995887	846.31
Texas	Hunt	45670	2014	14.34	16137	2314	10676.41791289975	999.69
Texas	Hutchinson	45671	2014	14.3	3776	540	9799.643051805248	864.97
Texas	Irion	45672	2014	11.709999999999999	316	37	7561.500607479732	805.87
Texas	Jack	45680	2014	15.2	1579	240	9090.00696547547	1030.77
Texas	Jackson	45681	2014	17.66	2684	474	9587.402002126015	948.6800000000001
Texas	Jasper	45690	2014	25.08	7588	1903	9811.648544916487	920.97
Texas	Jeff Davis	45691	2014	17.68	611	108	5769.970754336426	816.9599999999999
Texas	Jefferson	45700	2014	33.04	41177	13606	10323.904148945581	960.09
Texas	Jim Hogg	45710	2014	22.86	923	211	12555.499724815309	1023.01
Texas	Jim Wells	45711	2014	39.349999999999994	7185	2827	12127.094272886221	1006.75
Texas	Johnson	45720	2014	40.86	25424	10388	10207.214506188762	985.71
Texas	Jones	45721	2014	17.97	3156	567	9169.094829674796	906.25
Texas	Karnes	45722	2014	16.830000000000002	2602	438	9459.773147054415	846.09
Texas	Kaufman	45730	2014	25.99	16370	4255	9558.208658762536	966.01
Texas	Kendall	45731	2014	23.62	8013	1893	7002.673246816018	821.81
Texas	Kenedy	45732	2014	22	50	11	10384.615789473684	1047.27
Texas	Kent	45733	2014	18.89	180	34	13771.173300638686	850.62
Texas	Kerr	45734	2014	13.92	14483	2016	7743.946434831162	804.11
Texas	Kimble	45740	2014	16.02	1167	187	9485.733938400697	855.03
Texas	King	45741	2014	NA	29	NA	7271.6	963.02
Texas	Kinney	45742	2014	22.419999999999998	883	198	7183.4152871961805	909.8299999999999
Texas	Kleberg	45743	2014	37.87	4666	1767	9837.564977438764	940.13
Texas	Knox	45744	2014	13.52	843	114	11524.008307834501	924.58
Texas	Lamar	45750	2014	8.950000000000001	10908	976	9906.970403911579	914.7800000000001
Texas	Lamb	45751	2014	20.72	2582	535	8486.482650263573	861.07
Texas	Lampasas	45752	2014	24.979999999999997	4400	1099	8637.751265714216	895.51
Texas	La Salle	45753	2014	29.610000000000003	1091	323	8712.906116714337	1069.77
Texas	Lavaca	45754	2014	13.27	4770	633	10092.537340506533	886.7
Texas	Lee	45755	2014	21.99	3247	714	9811.608315819129	886.23
Texas	Leon	45756	2014	21.21	4709	999	9050.046027675919	885.3399999999999
Texas	Liberty	45757	2014	35.36	11943	4223	11469.902282850151	1072.98
Texas	Limestone	45758	2014	22.58	4738	1070	9562.073877151342	845.58
Texas	Lipscomb	45759	2014	9.8	551	54	7926.207302010502	893.99
Texas	Live Oak	45760	2014	25.71	1859	478	9343.343554015471	866.1800000000001
Texas	Llano	45761	2014	22.05	6168	1360	8539.05344251417	808.48
Texas	Loving	45762	2014	NA	14	NA	3620.030303030303	1031.47
Texas	Lubbock	45770	2014	29.939999999999998	40602	12158	9355.96932037309	906.4399999999999
Texas	Lynn	45771	2014	21.310000000000002	1056	225	9575.380316380219	1018.04
Texas	McCulloch	45772	2014	10.83	1976	214	9091.117524258932	835.2800000000001
Texas	McLennan	45780	2014	27.49	38743	10649	7491.171433245833	771.74
Texas	McMullen	45781	2014	25.45	165	42	9721.316644562334	880.55
Texas	Madison	45782	2014	21.810000000000002	2247	490	10669.364910542192	960.4599999999999
Texas	Marion	45783	2014	22.84	2771	633	10424.44397659415	879.73
Texas	Martin	45784	2014	13.94	753	105	10930.113603195958	996.93
Texas	Mason	45785	2014	14.81	1134	168	6814.171874562548	791.57
Texas	Matagorda	45790	2014	22.03	6469	1425	11045.513018835025	933.55
Texas	Maverick	45791	2014	28.279999999999998	8937	2527	9368.078217692175	832.08
Texas	Medina	45792	2014	32.93	8086	2663	8760.717681558297	953.74
Texas	Menard	45793	2014	14.4	611	88	8700.373323119553	847.6700000000001
Texas	Midland	45794	2014	16.74	17498	2929	8046.385425572909	865.8399999999999
Texas	Milam	45795	2014	35.220000000000006	5372	1892	10426.759247111353	1059.02
Texas	Mills	45796	2014	30.86	1267	391	7579.704553445851	877.7
Texas	Mitchell	45797	2014	17.01	1399	238	10456.160484779975	818.64
Texas	Montague	45800	2014	11.79	4726	557	9283.715748098515	915.1800000000001
Texas	Montgomery	45801	2014	34.27	69399	23783	10025.278532215616	1022.3599999999999
Texas	Moore	45802	2014	11.83	2393	283	8527.819169053824	782.2900000000001
Texas	Morris	45803	2014	28.06	3432	963	10228.971413364874	924.7700000000001
Texas	Motley	45804	2014	17.959999999999997	334	60	9120.236452849109	856.07
Texas	Nacogdoches	45810	2014	17.759999999999998	10279	1826	9707.064132914727	864.3199999999999
Texas	Navarro	45820	2014	17.9	9467	1695	9164.345058297255	830.7
Texas	Newton	45821	2014	24.95	2529	631	9699.862620184558	934.07
Texas	Nolan	45822	2014	16.479999999999997	3010	496	9389.145609338884	852.81
Texas	Nueces	45830	2014	46.660000000000004	53491	24960	9131.468325294476	940.19
Texas	Ochiltree	45831	2014	7.5	1214	91	7906.714203143358	817.15
Texas	Oldham	45832	2014	18.25	378	69	8565.784758372618	797.3199999999999
Texas	Orange	45840	2014	32.290000000000006	16010	5170	9728.680252895083	1008.02
Texas	Palo Pinto	45841	2014	13.33	5603	747	10071.214687926502	872.01
Texas	Panola	45842	2014	17.779999999999998	4623	822	9800.380034855549	902.52
Texas	Parker	45843	2014	21.47	20242	4345	9143.03445279045	896.13
Texas	Parmer	45844	2014	5.73	1378	79	9790.691374119819	970.05
Texas	Pecos	45845	2014	18.05	2177	393	10913.972510588277	821.03
Texas	Polk	45850	2014	23.38	17124	4004	8649.314903787834	893.38
Texas	Potter	45860	2014	18.18	17165	3120	8504.665759281348	772.61
Texas	Presidio	45861	2014	14.28	1758	251	5364.915217803832	736.3199999999999
Texas	Rains	45870	2014	17.38	2727	474	9425.332215090933	951.8
Texas	Randall	45871	2014	18.36	19378	3558	8760.536278961623	907.02
Texas	Reagan	45872	2014	13.15	426	56	7145.490550332941	839.69
Texas	Real	45873	2014	13.48	1083	146	8750.856534746837	818.23
Texas	Red River	45874	2014	12.229999999999999	3288	402	10513.788890294061	990.61
Texas	Reeves	45875	2014	11.139999999999999	2064	230	8889.959999754035	884.75
Texas	Refugio	45876	2014	19.66	1709	336	11188.908939298039	877.81
Texas	Roberts	45877	2014	20.479999999999997	166	34	4654.503291639236	952.04
Texas	Robertson	45878	2014	20.24	3414	691	8882.215059193706	886.97
Texas	Rockwall	45879	2014	22.2	11283	2505	8677.933617808692	980.53
Texas	Runnels	45880	2014	9.38	2420	227	9974.322065447192	853.6700000000001
Texas	Rusk	45881	2014	21.38	9054	1936	10290.798253792738	914.4499999999999
Texas	Sabine	45882	2014	17.09	3301	564	10086.879255269163	856.72
Texas	San Augustine	45883	2014	22.56	2371	535	9705.116930077726	819.03
Texas	San Jacinto	45884	2014	33.230000000000004	5550	1844	11077.938497178782	1053.1499999999999
Texas	San Patricio	45885	2014	45.58	11857	5405	9114.163311546203	944.2
Texas	San Saba	45886	2014	20.77	1358	282	7332.46722024745	896.62
Texas	Schleicher	45887	2014	14.42	527	76	9650.812014105299	968.04
Texas	Scurry	45888	2014	16.19	2767	448	9557.998082871309	842.66
Texas	Shackelford	45889	2014	14.219999999999999	675	96	9126.059942560176	931.91
Texas	Shelby	45890	2014	19.830000000000002	4933	978	9403.233189007584	918.14
Texas	Sherman	45891	2014	11.3	354	40	7703.784662356322	826.72
Texas	Smith	45892	2014	21.19	39578	8388	10040.277011350387	917.31
Texas	Somervell	45893	2014	25.4	1579	401	8776.57802801414	841.3199999999999
Texas	Starr	45900	2014	17.69	8736	1545	11691.253689073597	975.4599999999999
Texas	Stephens	45901	2014	16.939999999999998	1925	326	10778.501805454007	871.3499999999999
Texas	Sterling	45902	2014	16.45	231	38	7400.496293327989	788.37
Texas	Stonewall	45903	2014	9.139999999999999	361	33	13230.632310642377	1043.1299999999999
Texas	Sutton	45904	2014	3.9299999999999997	662	26	7780.927367463402	913.76
Texas	Swisher	45905	2014	10.61	1518	161	10791.01934874808	885.7800000000001
Texas	Tarrant	45910	2014	38.67	227934	88136	9652.596328639009	928.23
Texas	Taylor	45911	2014	18.95	22263	4219	8788.625826835369	810.22
Texas	Terrell	45912	2014	16.95	236	40	7290.088484848486	828.7700000000001
Texas	Terry	45913	2014	27.14	2093	568	10584.896675673914	892.4599999999999
Texas	Throckmorton	45920	2014	10.94	393	43	12358.18994686801	1145.99
Texas	Titus	45921	2014	19.259999999999998	4761	917	9725.837884460576	944.89
Texas	Tom Green	45930	2014	18.03	19597	3534	7954.2692713718425	817.1800000000001
Texas	Travis	45940	2014	23.810000000000002	112040	26674	8500.990966866082	830.1700000000001
Texas	Trinity	45941	2014	23.09	4054	936	10767.854116936342	941.2
Texas	Tyler	45942	2014	21.57	4677	1009	9210.587632447192	899.74
Texas	Upshur	45943	2014	25.12	7914	1988	9752.787770651728	914.72
Texas	Upton	45944	2014	17.24	551	95	10043.993924380704	1047.03
Texas	Uvalde	45945	2014	24.54	5020	1232	8068.065588591453	830.31
Texas	Val Verde	45946	2014	21.54	7907	1703	6836.059001119439	785.3299999999999
Texas	Van Zandt	45947	2014	22.24	11437	2544	9588.637491071917	905.8199999999999
Texas	Victoria	45948	2014	21.630000000000003	15745	3406	9144.396426701158	874.61
Texas	Walker	45949	2014	28.759999999999998	8652	2488	9915.03387538801	938.8499999999999
Texas	Waller	45950	2014	28.04	5617	1575	9903.088285567574	977.07
Texas	Ward	45951	2014	18.87	1913	361	8248.702229615263	838.89
Texas	Washington	45952	2014	16.43	7408	1217	8124.58586530408	845.55
Texas	Webb	45953	2014	18.130000000000003	28464	5160	9550.789040469808	856.49
Texas	Wharton	45954	2014	16.82	7461	1255	10374.080595418496	883.6800000000001
Texas	Wheeler	45955	2014	10.51	1056	111	11947.190715304161	1054.3
Texas	Wichita	45960	2014	12.82	22399	2872	10230.094425028443	806.74
Texas	Wilbarger	45961	2014	18.959999999999997	2584	490	10417.392449389245	896.05
Texas	Willacy	45962	2014	32.47	3298	1071	10284.470832922569	848
Texas	Williamson	45970	2014	27.14	58166	15786	8124.788995805791	850.02
Texas	Wilson	45971	2014	31.939999999999998	7197	2299	8057.744154867231	882.43
Texas	Winkler	45972	2014	15.93	1061	169	9592.083121868696	977.24
Texas	Wise	45973	2014	23.330000000000002	9803	2287	10182.743082919471	936.39
Texas	Wood	45974	2014	22.37	12659	2832	9392.911543088394	920.49
Texas	Yoakum	45980	2014	12.55	1155	145	10160.431421799489	1025.24
Texas	Young	45981	2014	6.31	4105	259	10142.341379779173	911.98
Texas	Zapata	45982	2014	12.55	1824	229	10371.8623100892	982.7900000000001
Texas	Zavala	45983	2014	35.36	1940	686	9021.359130875688	880.47
Utah	Beaver	46000	2014	16.93	1063	180	8054.282487429289	829.9399999999999
Utah	Box Elder	46010	2014	34.9	7230	2523	7145.565439731043	811.65
Utah	Cache	46020	2014	43.32	11528	4994	7016.862501540348	815.21
Utah	Carbon	46030	2014	7.96	3905	311	7789.308930719608	779.7900000000001
Utah	Daggett	46040	2014	22.12	208	46	9703.657724889068	943.75
Utah	Davis	46050	2014	33.339999999999996	34345	11451	7125.7647656463	835.9599999999999
Utah	Duchesne	46060	2014	20.62	2731	563	5620.569352257504	792.56
Utah	Emery	46070	2014	17.29	1799	311	7444.056125755266	787.73
Utah	Garfield	46080	2014	NA	989	NA	6862.903160948794	861.8499999999999
Utah	Grand	46090	2014	1.21	1737	21	7453.058899190057	740.58
Utah	Iron	46100	2014	25.71	6487	1668	6870.539837597162	809.8599999999999
Utah	Juab	46110	2014	2.8899999999999997	1418	41	8206.44975096482	834.3299999999999
Utah	Kane	46120	2014	1.52	1645	25	6765.2439249788695	848.3299999999999
Utah	Millard	46130	2014	1.24	2103	26	7852.711522521108	824.26
Utah	Morgan	46140	2014	31.23	1313	410	8175.75972147671	847.7900000000001
Utah	Piute	46150	2014	8.719999999999999	390	34	6404.294836116265	825.55
Utah	Rich	46160	2014	20.979999999999997	367	77	7271.807017543859	816.61
Utah	Salt Lake	46170	2014	39.99	122067	48813	7464.678494467903	823.21
Utah	San Juan	46180	2014	0.97	1853	18	8823.424283916807	839.66
Utah	Sanpete	46190	2014	1.81	4083	74	7358.851067370322	814.65
Utah	Sevier	46200	2014	1.51	3653	55	7325.594604193169	828.47
Utah	Summit	46210	2014	30.23	4373	1322	7009.576893323052	823.09
Utah	Tooele	46220	2014	23.35	6287	1468	8165.316963198568	846.43
Utah	Uintah	46230	2014	25.1	3622	909	6266.23819450973	741.42
Utah	Utah	46240	2014	38.6	45945	17734	7796.324977549219	831.55
Utah	Wasatch	46250	2014	32.92	2919	961	6760.64659197012	822.3299999999999
Utah	Washington	46260	2014	29.02	29271	8495	7507.232231034981	805.66
Utah	Wayne	46270	2014	2.72	552	15	6159.108948253504	790.14
Utah	Weber	46280	2014	32.97	31597	10416	7556.7076425812775	839.71
Vermont	Addison	47000	2014	9.12	7040	642	7359.704458892229	817.43
Vermont	Bennington	47010	2014	7.109999999999999	9012	641	8579.202884171817	799.58
Vermont	Caledonia	47020	2014	6.89	6710	462	7009.831742671562	813.49
Vermont	Chittenden	47030	2014	7.930000000000001	26163	2074	7578.590290733289	770.39
Vermont	Essex	47040	2014	6.74	1869	126	6634.894836592748	798.71
Vermont	Franklin	47050	2014	7.659999999999999	7869	603	7813.556993384402	791.9599999999999
Vermont	Grand Isle	47060	2014	10.12	1730	175	6828.245752565344	769.2800000000001
Vermont	Lamoille	47070	2014	6.619999999999999	4636	307	6665.882713763799	790.97
Vermont	Orange	47080	2014	4.58	6072	278	8106.987078121714	797.3199999999999
Vermont	Orleans	47090	2014	6.44	6796	438	6887.97478378216	735.14
Vermont	Rutland	47100	2014	6.33	14939	945	8305.659644776391	806.8199999999999
Vermont	Washington	47110	2014	6.930000000000001	12257	850	7533.793765369286	767.72
Vermont	Windham	47120	2014	6.39	10137	648	7554.033812821524	775.09
Vermont	Windsor	47130	2014	7.67	13952	1070	8184.244480783673	811.7700000000001
Virginia	Accomack	49000	2014	13.139999999999999	8225	1081	8052.5502818631	813.62
Virginia	Albemarle	49010	2014	10.629999999999999	17411	1850	7382.736137398571	774.97
Virginia	Alleghany	49020	2014	16.1	4403	709	NA	788.31
Virginia	Amelia	49030	2014	22.55	2812	634	7530.079005643756	846.56
Virginia	Amherst	49040	2014	15.12	7263	1098	7243.16940291444	782.31
Virginia	Appomattox	49050	2014	14.62	3626	530	8271.877426401268	815.4399999999999
Virginia	Arlington	49060	2014	9.950000000000001	21807	2169	7049.112963977753	799.3299999999999
Virginia	Augusta	49070	2014	14.53	16072	2335	7554.333518102427	745.5
Virginia	Bath	49080	2014	10.33	1259	130	9356.473800606325	852.2800000000001
Virginia	Bedford	49090	2014	17.6	16019	2820	6999.266005115131	743.9399999999999
Virginia	Bland	49100	2014	19.959999999999997	1708	341	8105.905249217935	794.2900000000001
Virginia	Botetourt	49110	2014	22.29	7769	1732	7047.976613363511	816.3
Virginia	Brunswick	49120	2014	18.91	3792	717	8070.328619909502	807.8599999999999
Virginia	Buchanan	49130	2014	38.290000000000006	7274	2785	8876.64308748913	862.22
Virginia	Buckingham	49140	2014	18.52	3321	615	7849.488881541375	773.8
Virginia	Campbell	49150	2014	14.98	11818	1770	6973.005978983316	788.09
Virginia	Caroline	49160	2014	16.810000000000002	5216	877	7682.3619264427625	810.3199999999999
Virginia	Carroll	49170	2014	13.67	7639	1044	8081.439587803501	803.6700000000001
Virginia	Charles City	49180	2014	24.09	1685	406	6612.867489790522	806.8
Virginia	Charlotte	49190	2014	14.219999999999999	3235	460	7133.03516205845	777.3499999999999
Virginia	Chesterfield	49200	2014	21.55	50159	10808	7787.995842044119	857.3299999999999
Virginia	Clarke	49210	2014	9.719999999999999	2778	270	6769.3266615227285	787.14
Virginia	Craig	49220	2014	21.17	1285	272	7256.443365450825	814.25
Virginia	Culpeper	49230	2014	15.1	8159	1232	7947.777802096472	808.09
Virginia	Cumberland	49240	2014	21.259999999999998	2112	449	7615.9967376715795	841.4
Virginia	Dickenson	49250	2014	34.01	4690	1595	8665.264078477003	745.14
Virginia	Dinwiddie	49260	2014	18.89	5357	1012	7848.8926077331325	836.9399999999999
Virginia	Essex	49280	2014	16.52	2670	441	7644.848873932433	780.3599999999999
Virginia	Fairfax	49290	2014	11.91	131795	15699	6921.106538582257	835.92
Virginia	Fauquier	49300	2014	9.28	10854	1007	8183.409320371984	840.92
Virginia	Floyd	49310	2014	19.52	3703	723	7363.24977490869	759.53
Virginia	Fluvanna	49320	2014	13.02	5224	680	7198.360187065635	767.4399999999999
Virginia	Franklin	49330	2014	26.1	13446	3509	6837.081584220674	835.1800000000001
Virginia	Frederick	49340	2014	10.84	13860	1502	6813.071280060292	770.93
